CMPD_CHEMBLID,exp,smiles
CHEMBL1090630,89.27,CCCCCCCC(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O
CHEMBL1689115,84.3,OC(=O)COc1ccc(Cl)cc1CN2CCCN(CC2)S(=O)(=O)Cc3ccccc3
CHEMBL1934267,95.43,CC(C)n1nc(C)c(C(=O)N[C@@H](C)C(C)(C)C)c1NS(=O)(=O)c2ccc(C)cc2
CHEMBL894,45.98,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1
CHEMBL171951,83.04,CCCS(=O)(=O)N1N=Cc2cc(Cl)ccc2B1O
CHEMBL2180037,95.01,CC#Cc1cncc(c1)c2cccc(c2)C3(N=C(C)C(=N3)N)C4CC4
CHEMBL455920,88.82,CC(C)Oc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)n[nH]1
CHEMBL1288164,97.38,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(sc13)c4ccc(F)cc4
CHEMBL2031227,68.13,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5ccc(cc5)C#N)ccc4C
CHEMBL1917447,99.57,Cc1c(c2cc(F)ccc2n1CC(=O)O)S(=O)(=O)c3ccc(Cl)cc3
CHEMBL480814,95.82,CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1NCCN(C)C
CHEMBL1668935,71.05,CS(=O)(=O)N1CCC(CC1)NC(=O)NC23CC4CC(CC(C4)C2)C3
CHEMBL2171024,95.01,OC(=O)c1cccc(c1)C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
CHEMBL2331753,98.61,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4cccc(c4)C(F)(F)F)c3)C(=O)NC1=O
CHEMBL479447,55.73,COc1cc2c(Nc3ccc(F)cc3F)c(cnc2cc1NCCN(C)C)C(=O)N
CHEMBL1957381,99.59,Cc1cc(ccn1)c2ccc(cc2)c3nc4ccncc4c(O)c3C#N
CHEMBL1210207,98.51,CCOc1cc(CN2CCC(CC2)NC(=O)c3cncc(C)c3)cc(OCC)c1c4ccc(F)cc4
CHEMBL1381233,93.1,O=C(Nc1ccncc1)c2cccc3ccccc23
CHEMBL2011917,98.51,CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCOCC4)cc3
CHEMBL1650725,71.99,C[C@H](Nc1ncc(C)c(Nc2cc(C)[nH]n2)n1)c3ncc(F)cn3
CHEMBL456237,99.94,Fc1ccc(cc1)c2c3cccc(c3nn2Cc4ccc(F)cc4Cl)C(F)(F)F
CHEMBL480825,94.56,COc1cc2ncc(C(=O)N)c(Nc3cc(F)ccc3F)c2cc1OC
CHEMBL1924047,97.6,C[C@@](N1CCCCC1)(C(=O)O[C@H]2C[N+]3(CCc4ccccc4)CCC2CC3)c5ccccc5
CHEMBL228814,99.4,CC(C)[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3cc(Cl)ccc3C(=O)N2Cc4ccccc4
CHEMBL325041,86.85,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c2cnccn2)B(O)O
CHEMBL20921,73.81,Nc1ccc2nc(SCC(=O)NC3CCN(Cc4ccc(Cl)c(Cl)c4)CC3)sc2c1
CHEMBL2207654,95.01,O[C@H](CNC(=O)C1=CNC(=O)c2cc(ccc12)S(=O)(=O)N3CCC3)CN4CCC(CC4)Oc5ccc(Cl)c(Cl)c5
CHEMBL1631095,96.72,NC(=O)c1cc(C(=O)N)n(n1)c2cccc(c2)c3cc(ccc3C(F)(F)F)C(F)(F)F
CHEMBL1797387,99.8,Cc1onc(c1NC(=O)OCc2c(F)cccc2Cl)c3c(Cl)cccc3Cl
CHEMBL1709327,81.36,CC1CN2C(C(C)O1)C3(Cc4cc(ccc24)[N+](=O)[O-])C(=O)N(C)C(=O)N(C)C3=O
CHEMBL1360603,95.82,CCOc1ccccc1C(=O)NCc2occc2
CHEMBL637,18.64,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2
CHEMBL605846,59.11,COc1ccc(CC(C)(C)NC[C@H](O)c2cc(O)cc3NC(=O)COc23)cc1
CHEMBL106,14.23,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F
CHEMBL1957370,99.45,Oc1c(C#N)c(nc2ccncc12)c3ccc(cc3)c4ccncc4Cl
CHEMBL1346,95.12,NC(=O)C([C@@H]1CCN(CCc2ccc3OCCc3c2)C1)(c4ccccc4)c5ccccc5
CHEMBL249789,99.85,OC[C@H]1C[C@H]([C@H](O)[C@@H]1O)n2nnc3c(N[C@@H]4C[C@H]4c5ccc(F)c(F)c5)nc(SCCC(F)(F)F)nc23
CHEMBL2059867,96.79,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4c[nH]c(C)n4
CHEMBL562310,98.89,O=C(Nc1cccc2cccnc12)c3ccc(cc3)N4C(=O)[C@@H]5[C@H]6C[C@H](C=C6)[C@@H]5C4=O
CHEMBL214304,99.64,Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4cc(ccc34)C(F)(F)F
CHEMBL2338405,94.79,CC(C)(C)NC(=O)NCCN1CCN(CC(=O)Nc2cc(Cl)cc(Cl)c2)CC1
CHEMBL2165061,82.05,CO[C@@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4
CHEMBL1921944,99.6,C[C@@](N1CCCCC1)(C(=O)O[C@H]2C[N+]3(CC(=O)Nc4cccc(F)c4)CCC2CC3)c5ccccc5
CHEMBL406366,99.03,OC(=O)CSCC(=O)Nc1nc(cs1)c2ccccc2
CHEMBL1650733,91.64,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(F)c(n1)N3CCOCC3)c4ncc(F)cn4
CHEMBL1604571,95.91,CCOC(=O)C(CCc1ccccc1)NC2CCc3ccccc3N(CC(=O)O)C2=O
CHEMBL49247,97.38,C1COc2c(O1)cccc2N3CCN(CC3)C4Cc5ccccc5C4
CHEMBL233263,88.35,C[C@H](CO)Nc1nc(SCc2occc2)nc3nc(N)sc13
CHEMBL2151176,99.01,COc1cc(Nc2nc(COC3CCCC3)c4COCCc4n2)ccc1n5cnc(C)c5
CHEMBL36,92.64,CCc1nc(N)nc(N)c1c2ccc(Cl)cc2
CHEMBL516601,98.81,COc1cc2ncc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1OC
CHEMBL1950725,32.88,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(C2)C(=O)Cc3ccccc3
CHEMBL2165060,83.37,CO[C@H]1CN(CCN2C(=O)C=Nc3ccc(OC)cc23)CC[C@@H]1NCc4cc5OCCOc5cn4
CHEMBL1254945,99.05,Clc1cccc2CN(C(=O)c12)c3cccc(c3)C(=O)N4CCC5(CC4)CCN(CC5)c6ccncc6
CHEMBL195309,93.1,Cc1nccn1c2ccc(Sc3cccc(c3)C4(CCOCC4)C(=O)N)cc2
CHEMBL475534,99.1,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC)C
CHEMBL277474,19.35,CN1N(C(=O)C=C1C)c2ccccc2
CHEMBL2069413,95.91,OCc1ccc(cn1)c2cccc3OC[C@H](Cc23)NC(=O)c4ccc(OCCOCC(F)(F)F)nc4
CHEMBL427851,85.19,Cc1oc(CN2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4
CHEMBL570002,81.36,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)cnc1C#N)c3ncc(F)cn3
CHEMBL1470371,71.99,NC(=O)c1cccc2c3CCCCc3[nH]c12
CHEMBL2170985,84.6,Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)NCc4ccccc4)[C@@H](O)[C@H]3O
CHEMBL1951575,99.85,CC(C)(C)NC(=O)c1ccc(Oc2cc(F)c(CC(=O)O)cc2Cl)c(NS(=O)(=O)c3ccc(cc3Cl)C4CC4)c1
CHEMBL1703518,99.65,CCN(CC)S(=O)(=O)c1ccc(cc1)c2oc(SCC(=O)N3CCc4ccccc34)nn2
CHEMBL2165178,96.42,CCN(Cc1cccc2ccccc12)C3=CC(=NC(=O)N3)N4CCOCC4
CHEMBL108,70.58,NC(=O)N1c2ccccc2C=Cc3ccccc13
CHEMBL2178579,99.71,Oc1c(NC(=O)Nc2cccc(F)c2Cl)ccc(Cl)c1S(=O)(=O)N3CCNCC3
CHEMBL107313,94.32,CCCc1cc(cc(OC)c1OC)C2=N[C@H](CO2)C(=O)NO
CHEMBL1369722,86.32,Oc1ncnc2scc(c3ccccc3)c12
CHEMBL2151138,91.64,CN1C(=O)C[C@](C)(NC1=N)c2cc(cs2)c3cccc(c3)C#N
CHEMBL2059198,77.21,CC(C)NC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F
CHEMBL495575,92.48,FC(F)(F)c1ccc(cc1S(=O)(=O)NC2CCNCC2)S(=O)(=O)c3ccccc3
CHEMBL426823,99.72,CCOc1oc2cc(OCCC3CCN(CC3)c4ccc(C)nn4)ccc2n1
CHEMBL247471,99.9,C[C@@H](N(c1cc(F)ccc1F)S(=O)(=O)c2ccc(Cl)cc2)c3ccc(F)cc3CCCC(=O)O
CHEMBL1232461,75.97,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c3cc(OC)ccc3n4c(C)nnc14
CHEMBL2059197,92.32,CCCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F
CHEMBL1797410,99.1,Cc1onc(c1CC(=O)NCc2ccc(OCC(F)(F)F)nc2)c3c(Cl)cccc3Cl
CHEMBL253641,98.81,CCNc1cc(N2CCCCS2(=O)=O)c(F)c(c1)C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc4cccc(c4)C(F)(F)F
CHEMBL519442,60.77,COCCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1N4CCN(C)CC4
CHEMBL2333941,54.02,C[C@]1(CCSC(=N1)N)c2cc(c(F)cc2F)c3cncnc3
CHEMBL2151323,69.12,CC(C)Oc1cc(n[nH]1)n2cnc3cnc(N[C@@H](C)c4ncc(F)cn4)nc23
CHEMBL2170975,76.39,CC(C)(C)OC(=O)NCCCSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)ncnc23
CHEMBL456390,96.42,O=C1CCc2cc(ccc2N1)c3cncc4ccccc34
CHEMBL1824042,92.8,Clc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL1428,98.17,COCCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+](=O)[O-])C(=O)OC(C)C)C
CHEMBL1645105,96.17,COc1ccc(cn1)c2ccc3nc(N)sc3c2
CHEMBL1290284,38.14,COc1cc(cc(OC)c1O)C(=O)OCCCCNC(=N)N
CHEMBL481206,83.68,COCCOc1cc2ncc(C(=O)N)c(Nc3cc(C)ccc3F)c2cc1N4CCN(C)CC4
CHEMBL2062579,98.21,CS(=O)(=O)Cc1ccc2ccn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1
CHEMBL1762528,90.32,CN(c1cccc(CO)c1)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2
CHEMBL1824038,69.61,CCS(=O)(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL2335903,98.64,C[C@@H](NC1=CC(=O)CCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL896,91.82,OCCOCCN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3
CHEMBL15023,92.32,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3cccc(c3)C(F)(F)F
CHEMBL2059872,96.72,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ncc(CN5CCOCC5)s4
CHEMBL521096,94.32,CCOc1cc2ncc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4
CHEMBL1921913,99.81,C[C@@](N1CCCCC1)(C(=O)O[C@H]2C[N+]3(CCc4c[nH]c5ccccc45)CCC2CC3)c6ccccc6
CHEMBL257025,96.5,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3[nH]ncc13
CHEMBL1201335,28.95,C[N+]1(C)CCC(C1)OC(=O)C(O)(C2CCCC2)c3ccccc3
CHEMBL2059375,64.01,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)N)n4ccc(n4)C(F)(F)F
CHEMBL1088030,92.64,C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCOCC3)c4ncc(F)cn4
CHEMBL1951184,84.9,COc1cc(OC)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)NCc2ccccc2N3CCC(COC(=O)CCC(=O)O)CC3
CHEMBL578675,77.62,COc1cnc(nc1NC(C)C)c2ccccn2
CHEMBL2062566,97.49,CC(=O)Nc1ccc2CCN(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1
CHEMBL569184,95.23,COc1ccc(CCN2[C@H](CN(NS(=O)(=O)C)C2=O)c3ccc(OC)cc3)cc1
CHEMBL1683031,98.4,CCOc1cc2nnc(C(=O)N)c(Nc3ccc(C)cc3F)c2cc1N4CCN(C)CC4
CHEMBL1951073,97.2,COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)N2C(C)CCc3ccccc23
CHEMBL2164747,94.68,COc1ccc2N=CC(=O)N(CCN3CC[C@@H](NCc4ccc5OCC(=O)Nc5n4)[C@@H](O)C3)c2c1
CHEMBL163870,89.91,Cc1nccn1c2ccc(COc3cc(F)cc(c3)C4(CCOCC4)C(=O)N)cc2
CHEMBL1951181,87.37,COc1cc(OC)c(cc1NC(=O)C)S(=O)(=O)NCc2ccccc2N3CCC(CO)CC3
CHEMBL2179270,97.71,C[C@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3
CHEMBL1934415,97.76,C[C@H](NC(=O)c1c(C)nn(C2CCCCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C
CHEMBL1081913,99.16,CC(C)(C)OC(=O)N1CCC(CC1)OCc2onc(n2)c3ccncc3
CHEMBL2059869,94.44,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4cn(C)c(C)n4
CHEMBL1299757,98.61,Nc1nc(nc(N)c1Cc2ccc(Cl)cc2Cl)c3ccccn3
CHEMBL2178934,97.2,NC(=O)c1cncc(n1)c2ccc(cc2)[C@@H]3CC[C@@H](CCO)CC3
CHEMBL941,93.67,CN1CCN(Cc2ccc(cc2)C(=O)Nc3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)CC1
CHEMBL2036958,98.51,CC1(CCCC2=CC(=O)OC3=C2C(=O)NC(=O)N3)CC1
CHEMBL191553,89.91,CC(=O)Nc1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1
CHEMBL1916085,98.29,CN(C1CCCCC1)C(=O)c2cnn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4
CHEMBL1630742,64.01,NCCCCCc1c[nH]c2ccc(F)cc12
CHEMBL2158390,73.36,O=C1NC(=NC(=C1)N2CCOCC2)NCc3ccccc3
CHEMBL1087268,95.33,C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCN(C)CC3)c4ccc(F)cn4
CHEMBL2335884,97.2,C(CN1CCCC1)Oc2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2
CHEMBL549,59.66,CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3
CHEMBL562308,95.43,OCCNCCNc1ccc2c(NC(=O)CC34CC5CC(CC(C5)C3)C4)cccc2n1
CHEMBL413065,88.35,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C
CHEMBL1473,98.09,CCC(=O)O[C@@]1([C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)SCF
CHEMBL384467,71.53,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
CHEMBL1672,53.45,COCC1=C(N2[C@H](SC1)[C@H](NC(=O)\C(=N/OC)\c3csc(N)n3)C2=O)C(=O)O
CHEMBL1241590,32.37,CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl
CHEMBL481596,75.55,CN1CCN(CC1)c2cc3c(Nc4ccc(F)cc4F)c(cnc3cc2F)C(=O)N
CHEMBL2165055,46.55,CO[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4
CHEMBL2158819,91.46,OC(=O)C(N1CCC(CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3)CC1)c4ccccc4
CHEMBL573,44.84,OC(=O)c1cccnc1
CHEMBL517,33.39,CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C
CHEMBL2164045,98.21,Oc1cccc2C(N(CCc3ncc(F)cn3)C(=O)c12)C(=O)NCc4ccc(OC(F)(F)F)cc4
CHEMBL356687,99.86,CN(C)c1cc(NC(=O)Nc2cccc(Cl)c2)c3ccccc3n1
CHEMBL1087269,97.38,C[C@H](Nc1nc(Nc2ncc(C)s2)cc(n1)N3CCOCC3)c4ccc(F)cn4
CHEMBL2011895,88.82,CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCCCC4)cc3
CHEMBL2171014,97.76,CN(C)c1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(C)c4Cl
CHEMBL226646,98.21,Cc1oc(nn1)c2ccc(nn2)N3CCC(CC3)Oc4cc(F)ccc4Cl
CHEMBL553,95.82,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC
CHEMBL562318,99.88,Cn1cc(c2ccncc2)c(n1)c3ccc(OCc4ccc5ccccc5n4)cc3
CHEMBL1628227,76.39,CN(C)CCC=C1c2ccccc2COc3ccccc13
CHEMBL14762,92.8,CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1
CHEMBL115,62.94,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc3ccccc3)C(=O)N[C@@H]4[C@H](O)Cc5ccccc45
CHEMBL2158825,99.4,OC(=O)Cc1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2
CHEMBL2062583,98.81,CC(=O)Nc1ccc2c(c1)c(cn2CCCO)c3cc(NC4CC4)n5ncc(C#N)c5n3
CHEMBL2177736,91.82,N[C@H]1CCCC[C@H]1Nc2ncc(C(=O)N)c(Nc3cccc(c3)n4nccn4)n2
CHEMBL304087,98.7,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1c4ocnc4
CHEMBL1689126,97.38,C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc3ccccc3
CHEMBL1650728,87.62,COc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Br)n[nH]1
CHEMBL1800657,93.94,CCCN(CCNCCc1ccc(O)c2NC(=O)Sc12)C(=O)CCOCCc3ccccc3
CHEMBL2179285,89.27,CC1=CN([C@H]2CCCN(C2)[C@H](CC3CCOCC3)c4ccc(C(=O)O)c(Oc5cccc(Cl)c5)c4)C(=O)NC1=O
CHEMBL2059374,54.59,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4nc(cc4C)C(F)(F)F
CHEMBL1450473,89.91,Cc1ccc(cc1)S(=O)(=O)NCCSc2nnnn2c3ccc(cc3)C(=O)N
CHEMBL2178573,99.91,Cc1cnc(C(=O)c2ncnc3[nH]ccc23)c(NS(=O)(=O)c4ccc(Cl)c(c4)C(F)(F)F)c1
CHEMBL223166,69.12,COc1ccccc1O[C@H]([C@@H]2CNCCO2)c3ccccc3
CHEMBL2171037,99.83,CN(C)c1ccc(cc1)S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
CHEMBL2062557,93.24,COc1ccc(cc1)c2cc(N)n3ncc(C#N)c3n2
CHEMBL275742,82.39,CC(C)NC[C@@H](O)COc1cccc2ccccc12
CHEMBL1309895,90.52,Clc1ccccc1\C=C\C(=O)Nc2ccc3C(=O)NC(=O)c3c2
CHEMBL479,99.63,CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1
CHEMBL42,94.79,CN1CCN(CC1)C2=Nc3cc(Cl)ccc3Nc4ccccc24
CHEMBL2059195,97.81,OC(=O)\C=C\c1cccc(c1)c2cnc3[nH]ccc3c2
CHEMBL2316382,94.56,COc1ccc(NC(=O)c2ccc(C[S+](C)[O-])c3ccccc23)c(n1)C(=O)NCC4CCOCC4
CHEMBL1378202,86.59,CNC(=O)c1[nH]cnc1C(=O)Nc2ccc(OC)cc2
CHEMBL1683029,98.81,COc1cc2nnc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1OC
CHEMBL480250,95.53,COc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(C)CC4
CHEMBL2011942,78.41,NC(=O)c1cnc2[nH]c(nc2c1NCCCNC(=O)C3CCC3)c4ccc(OCCN5CCCCC5)cc4
CHEMBL2170992,92.16,CC(C)c1ccc(NC(=O)NCCCSC[C@H]2O[C@H]([C@H](O)[C@@H]2O)n3cnc4c(N)ncnc34)cc1
CHEMBL2018969,98.67,COc1cccc2c1c(NS(=O)(=O)c3ccc(Cl)s3)nn2Cc4cccc(CNC(=O)C(C)(C)O)c4
CHEMBL470591,99.5,CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc4ccc(cc4)C(F)(F)F)n3C)ccn1
CHEMBL1916545,68.63,COc1ccc2C=CC(=O)N(CCN3CCC(CC3)NCc4cc5OCCOc5cn4)c2n1
CHEMBL479441,54.59,COCCOc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1N4CCN(C)CC4
CHEMBL1921917,51.73,C[C@@](N1CCCCC1)(C(=O)O[C@H]2C[N+]3(CCCc4ccncc4)CCC2CC3)c5ccccc5
CHEMBL2151319,78.79,C[C@H](Nc1ccc2ncn(c3cc([nH]n3)C4CC4)c2n1)c5ncc(F)cn5
CHEMBL2171020,91.1,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)C4=CNC(=O)c5ccccc45)cc1Cl
CHEMBL1824044,88.82,COc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1
CHEMBL1431112,89.91,Clc1ccc2NC(=O)CN(C(c3ccccc3)c2c1)C(=O)c4occc4
CHEMBL256963,83.68,Clc1ccc2ncc(c3cccc(NC4CNC4)n3)n2c1
CHEMBL1288306,82.05,NC(=O)c1cnc(N[C@H]2CCCNC2)c3cc(Br)sc13
CHEMBL2029729,96.34,CNC(=O)CCCN(C)C(=O)c1ccc2c(c1)c3C[C@@H](CCc3n2C)C4CCOCC4
CHEMBL2151324,94.9,CC(C)Oc1cc(Nc2nc3c(cc2F)ncn3[C@@H](CO)c4ccc(F)cn4)n[nH]1
CHEMBL1625921,89.05,O=C(NC12CC3CC(CC(C3)C1)C2)OCCNC4CCCCC4
CHEMBL2165192,98.7,CC1CN(CCO1)C2=CC(=O)NC(=N2)NCc3cccc4ccccc34
CHEMBL473622,97.49,COc1cncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(C)(C)C#N)ccc2C)c1
CHEMBL2070125,93.94,COc1cnc(nc1NC2CCCC2)c3ccccn3
CHEMBL480031,98.54,CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCN(CC4)C(C)C
CHEMBL1916288,95.63,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(cc2)C#N)c3ccc(F)cc3)C(C)(C)C
CHEMBL2158828,98.86,OC(=O)COc1ccccc1N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2
CHEMBL2335885,97.38,COCCC(=O)N(C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1
CHEMBL1952329,96.09,CN1CCC(CNc2ccc3ncc(c4cccc(OC(F)(F)F)c4)n3n2)CC1
CHEMBL480032,98.37,CCOc1cc2ncc(C(=O)N)c(Nc3cccc(Cl)c3Cl)c2cc1N4CCCN(C)CC4
CHEMBL2337980,76.81,CC(C)(C)NC(=O)NCCN1CCC(O)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1
CHEMBL603584,35.46,COc1ccc(cc1)C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(=O)C
CHEMBL1643194,99.87,Cc1cc(CN2Cc3ccccc3C2C(=O)Nc4ccc(Cl)cc4Cl)ccc1OCC(=O)O
CHEMBL2335908,97.38,COc1cc2nc(Nc3ccc(cc3)[C@@H](C)NC(=O)C)ncc2cc1c4ccncc4
CHEMBL1385850,89.91,OC(=O)c1ccc2[nH]c(nc2c1)C(F)(F)F
CHEMBL1078178,89.7,O=C(NCC#N)c1ccc(cc1)c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2
CHEMBL2331749,98.61,CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4ccc(Cl)cc4)c3)C(=O)NC1=O
CHEMBL504813,96.87,CC(C)Cc1c(C(=O)C(=O)N)c2c(OCC(=O)O)cccc2n1Cc3ccccc3
CHEMBL88712,99.85,OC(=O)[C@H](C1CCCC1)c2ccc(OCc3ccc4ccccc4n3)cc2
CHEMBL1689120,99.49,C[C@@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1S(=O)(=O)c3ccccc3
CHEMBL1818300,97,CC(C)(C)OC(=O)NC[C@@H]1CC[C@@H](CNC(=O)c2cc(nc3ccccc23)N4CCC(CCN5CC(O)C5)CC4)CC1
CHEMBL212521,91.99,CC[C@H](N)C(=O)N[C@@H](Cc1ccc(cc1)c2ccccc2)C#N
CHEMBL2207671,90.32,CS(=O)(=O)c1ccc2C(=CNC(=O)c2c1)C(=O)NC[C@@H](O)CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4
CHEMBL1090488,76.81,C[C@@H]1CN(C[C@H](C)[C@@]1(O)c2ccccc2)C(=O)[C@@H]3CN(C[C@H]3c4ccc(F)cc4F)C(C)(C)C
CHEMBL1213085,98,Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4nc(c5ccc(O)c(F)c5)c6c(N)ncnc46
CHEMBL2059862,97.81,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4ncc(C)n4C
